PointID,PointIDtied,BirdID,Use,Sex,Age,Latitude,Longitude,Date,Year,PerchType,DetailPerchType,PerchH,Crops11,Water11,WaterType11,WaterDavg11,Wire100,WireAvg100,Ditches100,DitchWavg100,DitchDavg100,GrassWavg100,GrassHavg100,Wire250,WireAvg250,WoodyPerches250,WoodyAvg250,NonnatPerches250,NonnatAvg250,TotalPerches250,Ditches250,DitchWavg250,DitchDavg250,GrassWavg250,GrassHavg250,Corn500,Cotton500,Rice500,Soy500,Fallow500,Develop500,Forest500
Titan Obs 1,Titan1,Titan,1,M,SY,35.75004,-90.9277,1/5/2018,2,natural,herbaceous,0.75,1,1,ditch,0.3,0,0,1,2,1,2,0.2,150,10,1,5,12,2,13,5,2.5,0.86,1.75,0.1025,0,0,48.39816934,18.64988558,22.88329519,5.491990847,4.576659039
Titan Ran 1,Titan1,Titan,0,M,SY,35.747615,-90.929053,1/5/2018,2,stubble,rice stubble,0.4,1,0,none,0,220,10,0,0,0,0,0,520,10,0,0,7,4,7,0,0,0,0,0,0,0,38.88888889,16.89814815,41.78240741,2.430555556,0
Titan Obs 2,Titan2,Titan,1,M,SY,35.750043,-90.929943,1/9/2018,2,wire,utility wire,9,1,1,ditch,0.2,300,10,5,2.625,0.825,1.8,0.282,750,10,1,5,12,2,13,5,2.625,0.825,1.8,0.282,0,0,48.39816934,18.64988558,22.88329519,5.491990847,4.576659039
Titan Ran 2,Titan2,Titan,0,M,SY,35.75171,-90.932251,1/9/2018,2,wire,utility wire,9,1,1,ditch,0.1,200,10,2,3.25,1,1.5,0.055,500,10,0,0,6,3.5,6,4,2.625,0.825,1.666666667,0.07,0,0,38.88888889,16.89814815,41.78240741,2.430555556,0
Titan Obs 3,Titan3,Titan,1,M,SY,35.75047,-90.94106,1/18/2018,2,anthropogenic,post,1,1,0,none,0,100,10,2,2,0.65,2,0.1,250,10,2,3.5,10,3,12,2,2,0.65,2,0.1,0,0,55.47945205,31.16438356,11.98630137,1.369863014,0
Titan Ran 3,Titan3,Titan,0,M,SY,35.75023,-90.9421,1/18/2018,2,natural,shrub,5,1,0,none,0,100,10,2,2,0.65,2,0.1,250,10,2,3.5,10,3,12,2,2,0.65,2,0.1,0,0,59.375,30.78703704,7.175925926,2.662037037,0
Titan Obs 4,Titan4,Titan,1,M,SY,35.74764,-90.92989,1/31/2018,2,wire,utility wire,12,1,0,none,0,220,10,0,0,0,0,0,520,10,0,0,7,4,7,0,0,0,0,0,0,0,55.47945205,31.16438356,11.98630137,1.369863014,0
Titan Ran 4,Titan4,Titan,0,M,SY,35.7467,-90.93016,1/31/2018,2,anthropogenic,building,9,0,0,none,0,220,10,0,0,0,0,0,520,10,0,0,7,4,7,0,0,0,0,0,0,0,59.375,30.78703704,7.175925926,2.662037037,0
Titan Obs 5,Titan5,Titan,1,M,SY,35.75183,-90.92994,2/25/2018,2,wire,utility wire,12,1,1,ditch,0.415,200,10,4,2.625,0.825,1.666666667,0.07,520,10,0,0,8,3.5,8,4,2.625,0.825,0,0,0,0,48.39816934,18.64988558,22.88329519,5.491990847,4.576659039
Titan Ran 5,Titan5,Titan,0,M,SY,35.752081,-90.927093,2/25/2018,2,anthropogenic,post,0.15,1,0,none,0,0,0,0,0,0,0,0,100,10,8,10,20,3,28,1,2,1,2,0.2,0,0,38.88888889,16.89814815,41.78240741,2.430555556,0
Tony Obs 1,Tony1,Tony,1,M,ASY,35.69424,-90.76455,11/27/2017,2,wire,utility wire,7.5,1,0,none,0,200,8,1,2.5,0.3,2.9,0.27,500,8,12,13,3,0.8,15,2,4.15,0.8,4.55,0.235,0,0,53.33333333,36.89655172,1.954022989,7.816091954,0
Tony Ran 1,Tony1,Tony,0,M,ASY,35.6951,-90.764421,11/27/2017,2,stubble,soy stubble,0.1,1,0,none,0,300,8,2,3.7,0.95,4.2,0.25,900,8,13,17,0.8,1.6,13.8,2.2,0.65,3.033333333,3.45,0.1875,0.115473441,0,17.55196305,73.55658199,2.07852194,6.697459584,0
Tony Obs 10,Tony10,Tony,1,M,ASY,35.69525,-90.7671,3/8/2018,2,wire,utility wire,11,1,1,ditch,0.1,200,7.5,2,2.4,0.55,4.45,0.21,780,7.5,7,13,2,0.8,9,4,2.825,0.65,3.45,0.1875,0,0,53.33333333,36.89655172,1.954022989,7.816091954,0
Tony Ran 10,Tony10,Tony,0,M,ASY,35.693324,-90.766597,3/8/2018,2,anthropogenic,post,1.46,0,1,flooded field,0.18,0,0,0,0,0,0,0,270,7.5,12,13,3,0.8,15,2,1.75,0.6,2.7,0.15,0.115473441,0,17.55196305,73.55658199,2.07852194,6.697459584,0
Tony Obs 2,Tony2,Tony,1,M,ASY,35.69418,-90.76628,12/9/2017,2,natural,tree,9.25,1,0,none,0,150,8,0,0,0,0,0,840,8,20,12,3,0.8,23,4,2.1,0.375,4.225,0.25,0,0,53.33333333,36.89655172,1.954022989,7.816091954,0
Tony Ran 2,Tony2,Tony,0,M,ASY,35.69485,-90.7664,12/9/2017,2,natural,tree,20.75,1,0,none,0,200,7.5,2,4.15,0.8,4.55,0.235,600,7.5,7,12,3,0.8,10,4,2.95,0.475,3.625,0.1925,0.115473441,0,17.55196305,73.55658199,2.07852194,6.697459584,0
Tony Obs 3,Tony3,Tony,1,M,ASY,35.693887,-90.764889,12/13/2017,2,wire,utility wire,9,0,0,none,0,200,9,2,1.75,0.15,2.7,0.15,900,8,20,12,21,0.8,41,4,2.1,0.375,4.225,0.25,0,0,53.33333333,36.89655172,1.954022989,7.816091954,0
Tony Ran 3,Tony3,Tony,0,M,ASY,35.692382,-90.766753,12/13/2017,2,anthropogenic,farm equipment,2.25,1,0,none,0,0,0,0,0,0,0,0,170,9,13,15,7,1.6,20,2,1.9,0.25,2.7,0.135,0.115473441,0,17.55196305,73.55658199,2.07852194,6.697459584,0
Tony Obs 4,Tony4,Tony,1,M,ASY,35.69597,-90.76545,12/26/2017,2,wire,utility wire,6,1,1,ditch,0.25,200,7.5,2,3.25,0.75,2.7,0.135,900,7.5,6,16,3,0.8,9,4,2.825,0.65,3.45,0.1875,0,0,53.33333333,36.89655172,1.954022989,7.816091954,0
Tony Ran 4,Tony4,Tony,0,M,ASY,35.69567,-90.76575,12/26/2017,2,stubble,rice stubble,0.2,1,0,none,0,350,7.5,3,3.033333333,0.7,3.4,0.176666667,950,7.5,7,16,3,0.8,10,4,2.825,0.65,3.45,0.1875,0.115473441,0,17.55196305,73.55658199,2.07852194,6.697459584,0
Tony Obs 5,Tony5,Tony,1,M,ASY,35.69421,-90.76626,1/14/2018,2,natural,tree,7,1,0,none,0,150,8,0,0,0,0,0,840,8,20,12,3,0.8,23,4,2.1,0.375,4.225,0.25,0,0,53.33333333,36.89655172,1.954022989,7.816091954,0
Tony Ran 5,Tony5,Tony,0,M,ASY,35.69601,-90.76804,1/14/2018,2,stubble,rice stubble,0.3,1,0,none,0,130,7.5,2,4.15,0.8,4.55,0.235,650,7.5,0,0,0,0,0,3,2.933333333,0.566666667,3.7,0.196666667,0.115473441,0,17.55196305,73.55658199,2.07852194,6.697459584,0
Tony Obs 6,Tony6,Tony,1,M,ASY,35.69562,-90.76545,1/24/2018,2,wire,utility wire,6.25,1,1,ditch,0.053333333,350,7.5,3,3.033333333,0.7,3.4,0.176666667,950,7.5,7,16,3,0.8,10,4,2.825,0.65,3.45,0.1875,0,0,53.33333333,36.89655172,1.954022989,7.816091954,0
Tony Ran 6,Tony6,Tony,0,M,ASY,35.69543,-90.76445,1/24/2018,2,natural,tree,0.11,1,0,none,0,260,7.5,2,3.7,0.95,4.2,0.25,900,7.5,5,12,3,0.8,8,4,2.825,0.65,3.45,0.1875,0.115473441,0,17.55196305,73.55658199,2.07852194,6.697459584,0
Tony Obs 7,Tony7,Tony,1,M,ASY,35.69321,-90.76517,1/30/2018,2,natural,tree,3.5,0,0,none,0,60,9,2,1.75,0.15,2.7,0.15,670,9,22,15,21,0.8,43,4,2.1,0.375,4.225,0.25,0,0,53.33333333,36.89655172,1.954022989,7.816091954,0
Tony Ran 7,Tony7,Tony,0,M,ASY,35.69492,-90.76453,1/30/2018,2,wire,utility wire,6,1,1,ditch,0.12,350,8,4,2.85,0.675,4.1,0.2675,1000,8,8,12,3,0.8,11,4,2.825,0.65,3.45,0.1875,0.115473441,0,17.55196305,73.55658199,2.07852194,6.697459584,0
Tony Obs 8,Tony8,Tony,1,M,ASY,35.69619,-90.76546,2/9/2018,2,wire,utility wire,7.25,1,1,ditch,0.0175,200,7.5,2,3.25,0.75,2.45,0.165,950,7.5,6,16,3,0.8,9,4,2.825,0.65,3.45,0.1875,0,0,53.33333333,36.89655172,1.954022989,7.816091954,0
Tony Ran 8,Tony8,Tony,0,M,ASY,35.69624,-90.76321,2/9/2018,2,natural,herbaceous,0.43,1,1,ditch,0.175,0,0,0,0,0,0,0,650,7.5,2,2,2,0.8,4,4,2.825,0.65,3.45,0.1875,0.115473441,0,17.55196305,73.55658199,2.07852194,6.697459584,0
Tony Obs 9,Tony9,Tony,1,M,ASY,35.69574,-90.76549,2/17/2018,2,wire,utility wire,9,1,1,ditch,0.31,350,7.5,3,3.033333333,0.7,3.4,0.176666667,950,7.5,7,16,3,0.8,10,4,2.825,0.65,3.45,0.1875,0,0,53.33333333,36.89655172,1.954022989,7.816091954,0
Tony Ran 9,Tony9,Tony,0,M,ASY,35.693331,-90.766686,2/17/2018,2,wire,utility wire,9,1,1,flooded field,0.16,0,0,0,0,0,0,0,270,7.5,12,13,3,0.8,15,2,1.75,0.15,2.7,0.15,0.115473441,0,17.55196305,73.55658199,2.07852194,6.697459584,0
Viking Obs 1,Viking1,Viking,1,M,ASY,35.772,-90.43271,2/19/2018,2,stubble,cotton stubble,0.3,1,0,none,0,400,10,2,2,0.7,1.5,0.2,1000,10,13,15,20,3.5,33,3,2.333333333,0.966666667,1.333333333,0.233333333,0,73.25949367,0,17.24683544,0.158227848,9.335443038,0
Viking Ran 1,Viking1,Viking,0,M,ASY,35.769928,-90.432365,2/19/2018,2,stubble,cotton stubble,0.3,1,0,none,0,350,10,0,0,0,0,0,500,10,6,13,16,4,22,0,0,0,0,0,0,83.27228327,0,10.74481074,0.122100122,5.860805861,0
Viking Obs 2,Viking2,Viking,1,M,ASY,35.76933,-90.43481,3/10/2018,2,natural,tree,5,1,0,none,0,350,10,0,0,0,0,0,500,10,6,13,16,4,22,0,0,0,0,0,0,73.25949367,0,17.24683544,0.158227848,9.335443038,0
Viking Ran 2,Viking2,Viking,0,M,ASY,35.7689,-90.43504,3/10/2018,2,stubble,cotton stubble,0.3,1,0,none,0,350,10,0,0,0,0,0,500,10,6,13,16,4,22,0,0,0,0,0,0,83.27228327,0,10.74481074,0.122100122,5.860805861,0
Czar Obs 1,Czar1,Czar,1,F,ASY,35.68114,-90.86816,1/23/2017,1,anthropogenic,utility pole,7.25,1,1,ditch,0.135,200,7.25,2,2.275,0.45,4,0.5,612,7.25,2,1.5,11,6.75,13,2,2.275,0.45,1,0.5,0,0,38.33088447,53.28508603,0.171887374,7.276565512,0.057295791
Czar Ran 1,Czar1,Czar,0,F,ASY,35.68029,-90.86903,1/23/2017,1,stubble,rice stubble,0.05,1,1,flooded field,0.03,312,7.25,1,2.475,0.375,4.666666667,0.2,598,7.25,2,1.5,10,6.75,12,2,2.566666667,0.5,3.75,0.275,0,0,45.20637944,47.38361952,0.114591583,7.104678138,0.229183166
Czar Obs 2,Czar2,Czar,1,F,ASY,35.68116,-90.8721,2/3/2017,1,wire,utility wire,8.4,1,1,ditch,0.05,200,7.25,2,2.016666667,0.366666667,13,0.3,700,7.25,1,1,11,7.25,12,5,2.44,0.46,7.333333333,0.216666667,0,0,38.33088447,53.28508603,0.171887374,7.276565512,0.057295791
Czar Ran 2,Czar2,Czar,0,F,ASY,35.68055,-90.87252,2/3/2017,1,stubble,rice stubble,0.05,1,0,none,0,120,7.25,1,1.8,0.15,1,0.5,750,7.25,1,1,9,7.25,10,4,2.2625,0.425,7.75,0.3,0,0,45.20637944,47.38361952,0.114591583,7.104678138,0.229183166
Czar Obs 3,Czar3,Czar,1,F,ASY,35.68805,-90.8742,2/10/2017,1,wire,utility wire,7,1,1,ditch,0.07,260,7,3,3.35,0.75,4.5,0.1,750,7,6,3,8,7,14,3,3.35,0.75,4.5,0.1,0,0,38.33088447,53.28508603,0.171887374,7.276565512,0.057295791
Czar Ran 3,Czar3,Czar,0,F,ASY,35.69002,-90.87352,2/10/2017,1,stubble,rice stubble,0.5,1,1,flooded field,0.01,0,0,0,0,0,0,0,220,7,5,3,5,7,10,3,3.35,0.75,4.5,0.1,0,0,45.20637944,47.38361952,0.114591583,7.104678138,0.229183166
Czar Obs 4,Czar4,Czar,1,F,ASY,35.68664,-90.8742,2/19/2017,1,wire,utility wire,6.6,1,1,ditch,0.1,300,7,2,3.325,0.75,3.75,0.05,685,7,0,0,10,6.75,10,2,3.325,0.75,3.75,0.05,0,0,38.33088447,53.28508603,0.171887374,7.276565512,0.057295791
Czar Ran 4,Czar4,Czar,0,F,ASY,35.6867,-90.87469,2/19/2017,1,natural,dirt mound,0.3,1,0,none,0,285,7,2,3.325,0.75,3.75,0.05,610,7,0,0,10,6.75,10,2,3.325,0.75,3.75,0.05,0,0,45.20637944,47.38361952,0.114591583,7.104678138,0.229183166
Czar Obs 5,Czar5,Czar,1,F,ASY,35.6834,-90.87421,2/23/2017,1,wire,utility wire,6.6,1,1,ditch,0.2,200,7,2,3.325,0.75,3,0.05,700,7,0,0,8,7,8,2,3.325,0.75,3,0.05,0,0,38.33088447,53.28508603,0.171887374,7.276565512,0.057295791
Czar Ran 5,Czar5,Czar,0,F,ASY,35.684,-90.87437,2/23/2017,1,wire,utility wire,6.6,1,1,ditch,0.2,200,7,2,3.325,0.75,3,0.05,685,7,0,0,10,6.75,10,2,3.325,0.75,3,0.05,0,0,45.20637944,47.38361952,0.114591583,7.104678138,0.229183166
Irene Obs 1,Irene1,Irene,1,F,SY,35.63462,-90.72228,2/9/2017,1,wire,utility wire,8,1,1,ditch,0.02,220,7.25,3,3.166666667,1.166666667,6.666666667,0.666666667,680,7.25,35,5,10,6.5,45,4,3.166666667,1.166666667,6.666666667,0.666666667,0.458366331,0,43.08643516,43.20102674,0.80214108,10.54242562,1.60428216
Irene Ran 1,Irene1,Irene,0,F,SY,35.6375,-90.72153,2/9/2017,1,anthropogenic,ag equipment,1,1,1,ditch,0.5,0,0,0,0,0,0,0,60,7.25,4,2,4,6.5,8,3,3.166666667,1.166666667,6.666666667,0.666666667,0.458366331,0,42.62806883,44.00316782,0.80214108,10.54242562,1.489690577
Irene Obs 2,Irene2,Irene,1,F,SY,35.63536,-90.72223,2/10/2017,1,wire,utility wire,7.25,1,0,none,0,300,7.25,3,3.166666667,1,6.666666667,0.666666667,750,7.25,35,4,9,6.5,44,4,4.375,1.25,7.5,0.625,0.458366331,0,43.08643516,43.20102674,0.80214108,10.54242562,1.60428216
Irene Ran 2,Irene2,Irene,0,F,SY,35.63483,-90.72179,2/10/2017,1,stubble,rice stubble,0.1,1,0,none,0,300,7.25,3,3.166666667,1,6.666666667,0.666666667,740,7.25,35,4,9,6.5,44,4,4.375,1.375,7.5,0.625,0.458366331,0,42.62806883,44.00316782,0.80214108,10.54242562,1.489690577
Irene Obs 3,Irene3,Irene,1,F,SY,35.63537,-90.72341,2/15/2017,1,wire,utility wire,7.25,1,1,ditch,0.15,200,7.25,2,3.625,1.125,7,0.75,740,7.25,101,5,10,6.5,111,4,4.375,1.25,7.5,0.625,0.458366331,0,43.08643516,43.20102674,0.80214108,10.54242562,1.60428216
Irene Ran 3,Irene3,Irene,0,F,SY,35.63739,-90.72309,2/15/2017,1,stubble,soy stubble,0.1,1,0,none,0,0,0,0,0,0,0,0,150,7.25,101,5,5,6.5,106,3,3.166666667,1,6.666666667,0.7,0.458366331,0,42.62806883,44.00316782,0.80214108,10.54242562,1.489690577
Irene Obs 4,Irene4,Irene,1,F,SY,35.63552,-90.72263,2/17/2017,1,wire,utility wire,8,1,1,ditch,0.2,290,7.25,3,3.333333333,1.166666667,6.666666667,0.666666667,740,7.25,40,5,10,6.5,50,4,4.375,1.3125,7.5,1,0.458366331,0,43.08643516,43.20102674,0.80214108,10.54242562,1.60428216
Irene Ran 4,Irene4,Irene,0,F,SY,35.6342,-90.72269,2/17/2017,1,stubble,rice stubble,0.25,1,1,flooded field,0.03,200,7.25,2,1.75,0.75,6,0.5,650,7.25,15,4,10,6.5,25,4,4.375,1.3125,7.5,1,0.458366331,0,42.62806883,44.00316782,0.80214108,10.54242562,1.489690577
Irene Obs 5,Irene5,Irene,1,F,SY,35.63522,-90.7243,2/19/2017,1,stubble,rice stubble,0.25,1,1,flooded field,0.1,200,7.25,2,7,2,9,0.75,760,7.25,101,5,18,4,119,4,4.375,1.25,7.5,0.625,0.458366331,0,43.08643516,43.20102674,0.80214108,10.54242562,1.60428216
Irene Ran 5,Irene5,Irene,0,F,SY,35.63584,-90.72425,2/19/2017,1,natural,tree,6,0,1,ditch,0.1,185,7.25,2,7,2,9,0.75,750,7.25,101,5,18,4,119,4,4.375,1.25,7.5,0.625,0.458366331,0,42.62806883,44.00316782,0.80214108,10.54242562,1.489690577
Irene Obs 6,Irene6,Irene,1,F,SY,35.63433,-90.72416,2/22/2017,1,stubble,stubble,0.2,1,1,flooded field,0.01,0,0,0,0,0,0,0,300,7.25,50,5,10,6.5,60,4,4.875,1.25,8,0.5,0.458366331,0,43.08643516,43.20102674,0.80214108,10.54242562,1.60428216
Irene Ran 6,Irene6,Irene,0,F,SY,35.63287,-90.72457,2/22/2017,1,stubble,stubble,0.2,1,1,flooded field,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458366331,0,42.62806883,44.00316782,0.80214108,10.54242562,1.489690577
Jeebus Obs 1a,Jeebus1,Jeebus,1,F,ASY,35.90166,-90.83616,1/31/2017,1,natural,shrub,2.15,1,1,ditch,0.02,180,7.25,2,1.275,0.25,1.75,0.325,430,7.25,101,5,12,6,113,2,1.275,0.25,1.75,0.325,0,0,38.50277184,13.29262361,43.43020991,4.469071732,0.114591583
Jeebus Ran 1a,Jeebus1,Jeebus,0,F,ASY,35.90084,-90.83699,1/31/2017,1,natural,herbaceous,1.2,1,1,ditch,0.05,200,7.25,2,1.275,0.25,1.75,0.325,640,7.25,101,5,13,6,114,2,1.25,0.25,1.75,0.325,0,0,38.61736343,35.17961594,22.68913341,3.323155903,0
Jeebus Obs 2a,Jeebus2,Jeebus,1,F,ASY,35.89945,-90.8356,2/7/2017,1,natural,tree,6,1,0,none,0,0,0,0,0,0,0,0,640,7.25,101,5,16,4,117,2,1.275,0.25,0,0,0,0,38.50277184,13.29262361,43.43020991,4.469071732,0.114591583
Jeebus Ran 2a,Jeebus2,Jeebus,0,F,ASY,35.90136,-90.83491,2/7/2017,1,natural,tree,5,1,0,none,0,15,7.25,0,0,0,0,0,265,7.25,101,5,10,4,111,2,0.85,0.75,0,0,0,0,38.61736343,35.17961594,22.68913341,3.323155903,0
Jeebus Obs 3a,Jeebus3,Jeebus,1,F,ASY,35.89795,-90.83687,2/17/2017,1,wire,utility wire,8,1,0,none,0,100,7.25,1,2.25,0.5,3,0.3,500,7.25,20,5,6,6,26,1,2.25,0.5,3,0.3,0,0,38.50277184,13.29262361,43.43020991,4.469071732,0.114591583
Jeebus Ran 3a,Jeebus3,Jeebus,0,F,ASY,35.89897,-90.83449,2/17/2017,1,stubble,rice stubble,0.3,1,0,none,0,0,0,0,0,0,0,0,150,7.25,101,5,2,8,103,2,1.875,0.4,3,0.3,0,0,38.61736343,35.17961594,22.68913341,3.323155903,0
Jeebus Obs 4a,Jeebus4,Jeebus,1,F,ASY,35.89766,-90.83683,2/24/2017,1,wire,utility wire,8,1,0,none,0,100,7.25,1,2.25,0.5,0,0,500,7.25,15,5,6,4.5,21,1,2.25,0.5,0,0,0,0,38.50277184,13.29262361,43.43020991,4.469071732,0.114591583
Jeebus Ran 4a,Jeebus4,Jeebus,0,F,ASY,35.8995,-90.83498,2/24/2017,1,stubble,rice stubble,0.4,1,0,none,0,0,0,0,0,0,0,0,150,7.25,101,5,12,4,113,2,1.5,0.4,0,0,0,0,38.61736343,35.17961594,22.68913341,3.323155903,0
Leevi Obs 1a,Leevi1,Leevi,1,F,ASY,35.80145,-90.30551,1/17/2017,1,wire,utility wire,5,1,1,ditch,0.3,350,8,2,1,0.15,1.375,0.15,2000,8,50,4,18,5,68,3,0.916666667,0.166666667,1.166666667,0.166666667,24.7517819,16.7303711,1.145915829,51.22243754,0.114591583,5.61498756,0
Leevi Ran 1a,Leevi1,Leevi,0,F,ASY,35.80099,-90.30598,1/17/2017,1,stubble,soybean stubble,0.28,1,0,none,0,120,8,2,1,0.15,1.375,0.15,2000,8,52,4,20,5,72,3,0.916666667,0.166666667,1.166666667,0.166666667,23.83504924,30.0802905,0.40107054,41.99781512,0.458366331,2.979381155,0
Leevi Obs 2a,Leevi2,Leevi,1,F,ASY,35.80195,-90.30251,1/27/2017,1,wire,utility wire,8.4,1,1,ditch,0.2,200,8,2,1.25,0.35,0.5,0.25,500,8,101,6,5,8,106,3,1.416666667,0.3,0.75,0.2,24.7517819,16.7303711,1.145915829,51.22243754,0.114591583,5.61498756,0
Leevi Ran 2a,Leevi2,Leevi,0,F,ASY,35.80231,-90.30215,1/27/2017,1,stubble,stubble,0.1,1,0,none,0,50,8,2,1.25,0.35,0.5,0.25,480,8,101,6,5,8,106,3,1.416666667,0.3,0.75,0.2,23.83504924,30.0802905,0.40107054,41.99781512,0.458366331,2.979381155,0
Leevi Obs 3a,Leevi3,Leevi,1,F,ASY,35.80748,-90.303553,2/5/2017,1,wire,utility wire,8.75,1,0,none,0,200,8,1,1.875,0.175,3,0.15,500,8,101,5,14,7,115,1,1.875,0.175,3,0.15,24.7517819,16.7303711,1.145915829,51.22243754,0.114591583,5.61498756,0
Leevi Ran 3a,Leevi3,Leevi,0,F,ASY,35.80907,-90.30385,2/5/2017,1,natural,tree,7,1,0,none,0,180,8,1,1.875,0.175,3,0.15,350,8,101,5,14,7,115,1,1.875,0.175,3,0.15,23.83504924,30.0802905,0.40107054,41.99781512,0.458366331,2.979381155,0
Leevi Obs 4a,Leevi4,Leevi,1,F,ASY,35.79765,-90.30563,2/9/2017,1,wire,utility wire,8.75,1,0,none,0,200,8,2,1.625,0.5,2,0.2,500,8,2,4.5,7,6.5,9,2,1.625,0.5,2,0.2,24.7517819,16.7303711,1.145915829,51.22243754,0.114591583,5.61498756,0
Leevi Ran 4a,Leevi4,Leevi,0,F,ASY,35.79862,-90.30746,2/9/2017,1,stubble,cotton stubble,0.3,1,0,none,0,0,0,0,0,0,0,0,350,8,2,4.5,7,6.5,9,2,1.625,0.5,2,0.2,23.83504924,30.0802905,0.40107054,41.99781512,0.458366331,2.979381155,0
Leevi Obs 5a,Leevi5,Leevi,1,F,ASY,35.8014,-90.30592,2/13/2017,1,natural,tree,2,1,0,none,0,410,8,3,0.916666667,0.2,1.166666667,0.166666667,2000,8,50,4,20,4,70,3,0.916666667,0.2,1.166666667,0.166666667,24.7517819,16.7303711,1.145915829,51.22243754,0.114591583,5.61498756,0
Leevi Ran 5a,Leevi5,Leevi,0,F,ASY,35.80087,-90.30827,2/13/2017,1,stubble,cotton stubble,0.15,1,0,none,0,180,8,1,0.75,0.2,0.75,0.2,480,8,50,4,18,4,68,1,0.75,0.2,0.75,0.2,23.83504924,30.0802905,0.40107054,41.99781512,0.458366331,2.979381155,0
Leevi Obs 6a,Leevi6,Leevi,1,F,ASY,35.80207,-90.30659,2/20/2017,1,wire,utility wire,8.8,1,0,none,0,220,8,1,0.5,0.2,1,0.2,740,8,28,4,15,4,43,3,1,0.2,1.333333333,0.166666667,24.7517819,16.7303711,1.145915829,51.22243754,0.114591583,5.61498756,0
Leevi Ran 6a,Leevi6,Leevi,0,F,ASY,35.80367,-90.30648,2/20/2017,1,stubble,soy stubble,0.1,1,0,none,0,0,0,0,0,0,0,0,520,8,50,4,20,5,70,3,1,0.2,1.333333333,0.166666667,23.83504924,30.0802905,0.40107054,41.99781512,0.458366331,2.979381155,0
Maddy Obs 1a,Maddy1,Maddy,1,F,SY,35.69608,-90.83836,1/17/2017,1,wire,utility wire,7,0,1,ditch,1,200,6.25,3,4.75,1.166666667,3.5,0.35,790,7,9,2,8,5,17,3,4.75,1.166666667,3.5,0.35,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 1a,Maddy1,Maddy,0,F,SY,35.69595,-90.8392,1/17/2017,1,stubble,rice stubble,0.6,1,0,none,0,350,7,3,4.75,1.166666667,3.5,0.35,740,7,12,2,8,5,20,3,4.75,1.166666667,3.5,0.35,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Maddy Obs 2a,Maddy2,Maddy,1,F,SY,35.69563,-90.84116,1/23/2017,1,natural,tree,5,0,1,ditch,1.625,200,7,2,3.125,1.375,3.25,0.5,500,7,27,3,6,7,33,2,3.125,1.375,3.25,0.5,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 2a,Maddy2,Maddy,0,F,SY,35.69344,-90.8444,1/23/2017,1,stubble,soy stubble,0.1,1,0,none,0,0,0,0,0,0,0,0,250,7,18,3,6,7,24,2,3.125,1.375,3.25,0.5,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Maddy Obs 3a,Maddy3,Maddy,1,F,SY,35.69748,-90.83876,2/3/2017,1,wire,utility wire,6.8,1,1,ditch,0.3,200,6.25,1,8,0.75,4,0.05,680,7,14,2.5,12,6,26,4,5.5625,1.375,4.375,0.325,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 3a,Maddy3,Maddy,0,F,SY,35.69926,-90.83775,2/3/2017,1,natural,shrub,1.2,1,1,ditch,0.1,70,6.25,2,8,1.375,5.5,0.15,215,6.25,20,5,9,5,29,2,8,1.375,5.5,0.15,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Maddy Obs 4a,Maddy4,Maddy,1,F,SY,35.69565,-90.83519,2/10/2017,1,natural,shrub,1.75,0,1,ditch,0.08,200,7,2,5,0.5,3,0.25,500,7,6,1.75,6,8,12,2,5,0.5,3,0.25,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 4a,Maddy4,Maddy,0,F,SY,35.69611,-90.83525,2/10/2017,1,stubble,rice stubble,0.25,1,0,none,0,190,7,2,5,0.5,3,0.25,490,7,6,1.75,3,8,9,2,5,0.5,3,0.25,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Maddy Obs 5a,Maddy5,Maddy,1,F,SY,35.6955,-90.83912,2/19/2017,1,wire,utility wire,7,1,0,none,0,300,7,3,4.75,1.166666667,3.5,0.35,750,7,11,3,6,6,17,3,4.75,1.166666667,3.5,0.35,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 5a,Maddy5,Maddy,0,F,SY,35.69511,-90.8396,2/19/2017,1,natural,dirt mound,0.05,1,0,none,0,160,7,3,4.75,1.166666667,3.25,0.5,680,7,14,3,8,6,22,3,4.75,1.166666667,3.5,0.35,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Maddy Obs 6a,Maddy6,Maddy,1,F,SY,35.69665,-90.83856,2/22/2017,1,wire,utility wire,6,1,1,ditch,0.3,200,6.25,1,8,0.75,4,0.05,790,7,9,2,8,5,17,3,4.75,1.166666667,3.5,0.35,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
